DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
DL	3.21173	321	1	2	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	3.21198	321	1	3	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	3.21198	321	1	3	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	3.21198	321	1	3	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	3.21223	321	2	0	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	3.21223	321	2	0	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	3.21223	321	2	0	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	3.21248	321	2	1	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	3.21248	321	2	1	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	3.21248	321	2	1	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	3.21273	321	2	2	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	3.21273	321	2	2	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	3.21273	321	2	2	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	3.21298	321	2	3	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	3.21298	321	2	3	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	3.21298	321	2	3	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	3.21323	321	3	0	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	3.21323	321	3	0	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	3.21323	321	3	0	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	3.21348	321	3	1	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	3.21348	321	3	1	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	3.21348	321	3	1	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	3.21373	321	3	2	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	3.21373	321	3	2	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	3.21373	321	3	2	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	3.21398	321	3	3	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	3.21398	321	3	3	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	3.21398	321	3	3	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	3.21423	321	4	0	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	3.21423	321	4	0	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	3.21423	321	4	0	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	3.21448	321	4	1	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	3.21448	321	4	1	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	3.21448	321	4	1	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	3.21473	321	4	2	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	3.21473	321	4	2	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	3.21473	321	4	2	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	3.21498	321	4	3	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	3.21498	321	4	3	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	3.21498	321	4	3	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	3.21523	321	5	0	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	3.21523	321	5	0	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	3.21523	321	5	0	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	3.21548	321	5	1	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	3.21548	321	5	1	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	3.21548	321	5	1	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	3.21573	321	5	2	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	3.21573	321	5	2	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	3.21573	321	5	2	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	3.21598	321	5	3	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	3.21598	321	5	3	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	3.21598	321	5	3	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	3.21623	321	6	0	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	3.21623	321	6	0	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	3.21623	321	6	0	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	3.21648	321	6	1	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	3.21648	321	6	1	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	3.21648	321	6	1	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	3.21673	321	6	2	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	3.21673	321	6	2	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	3.21673	321	6	2	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	3.21698	321	6	3	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	3.21698	321	6	3	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	3.21698	321	6	3	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	3.21723	321	7	0	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	3.21723	321	7	0	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	3.21723	321	7	0	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	3.21748	321	7	1	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	3.21748	321	7	1	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	3.21748	321	7	1	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	3.21773	321	7	2	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	3.21773	321	7	2	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	3.21773	321	7	2	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	3.21798	321	7	3	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	3.21798	321	7	3	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	3.21798	321	7	3	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	3.21823	321	8	0	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	3.21823	321	8	0	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	3.21823	321	8	0	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	3.21848	321	8	1	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	3.21848	321	8	1	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	3.21848	321	8	1	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	3.21873	321	8	2	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	3.21873	321	8	2	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	3.21873	321	8	2	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	3.21898	321	8	3	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	3.21898	321	8	3	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	3.21898	321	8	3	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	3.21923	321	9	0	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	3.21923	321	9	0	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	3.21923	321	9	0	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	3.21948	321	9	1	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	3.21948	321	9	1	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	3.21948	321	9	1	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	3.21973	321	9	2	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	3.21973	321	9	2	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	3.21973	321	9	2	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	3.21998	321	9	3	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	3.21998	321	9	3	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	3.21998	321	9	3	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	3.22023	322	0	0	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	3.22023	322	0	0	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	3.22023	322	0	0	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	3.22048	322	0	1	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	3.22048	322	0	1	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	3.22048	322	0	1	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	3.22073	322	0	2	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	3.22073	322	0	2	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	3.22073	322	0	2	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	3.22098	322	0	3	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	3.22098	322	0	3	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	3.22098	322	0	3	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	3.22123	322	1	0	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	3.22123	322	1	0	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	3.22123	322	1	0	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	3.22148	322	1	1	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	3.22148	322	1	1	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	3.22148	322	1	1	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	3.22173	322	1	2	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	3.22173	322	1	2	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	3.22173	322	1	2	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	3.22198	322	1	3	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	3.22198	322	1	3	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	3.22198	322	1	3	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	3.22223	322	2	0	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	3.22223	322	2	0	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	3.22223	322	2	0	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	3.22248	322	2	1	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	3.22248	322	2	1	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	3.22248	322	2	1	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	3.22273	322	2	2	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	3.22273	322	2	2	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	3.22273	322	2	2	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	3.22298	322	2	3	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	3.22298	322	2	3	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	3.22298	322	2	3	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	3.22323	322	3	0	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	3.22323	322	3	0	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	3.22323	322	3	0	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	3.22348	322	3	1	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	3.22348	322	3	1	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	3.22348	322	3	1	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	3.22373	322	3	2	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	3.22373	322	3	2	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	3.22373	322	3	2	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	3.22398	322	3	3	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	3.22398	322	3	3	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	3.22398	322	3	3	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	3.22423	322	4	0	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	3.22423	322	4	0	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	3.22423	322	4	0	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	3.22448	322	4	1	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	3.22448	322	4	1	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	3.22448	322	4	1	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	3.22473	322	4	2	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	3.22473	322	4	2	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	3.22473	322	4	2	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	3.22498	322	4	3	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	3.22498	322	4	3	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	3.22498	322	4	3	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	3.22523	322	5	0	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	3.22523	322	5	0	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	3.22523	322	5	0	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	3.22548	322	5	1	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	3.22548	322	5	1	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	3.22548	322	5	1	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	3.22573	322	5	2	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	3.22573	322	5	2	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	3.22573	322	5	2	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	3.22598	322	5	3	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	3.22598	322	5	3	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	3.22598	322	5	3	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	3.22623	322	6	0	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	3.22623	322	6	0	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	3.22623	322	6	0	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	3.22648	322	6	1	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	3.22648	322	6	1	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	3.22648	322	6	1	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	3.22673	322	6	2	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	3.22673	322	6	2	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	3.22673	322	6	2	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	3.22698	322	6	3	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	3.22698	322	6	3	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	3.22698	322	6	3	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	3.22723	322	7	0	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	3.22723	322	7	0	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	3.22723	322	7	0	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	3.22748	322	7	1	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	3.22748	322	7	1	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	3.22748	322	7	1	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	3.22773	322	7	2	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	3.22773	322	7	2	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	3.22773	322	7	2	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	3.22798	322	7	3	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	3.22798	322	7	3	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	3.22798	322	7	3	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	3.22823	322	8	0	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	3.22823	322	8	0	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	3.22823	322	8	0	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	3.22848	322	8	1	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	3.22848	322	8	1	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	3.22848	322	8	1	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	3.22873	322	8	2	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	3.22873	322	8	2	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	3.22873	322	8	2	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	3.22898	322	8	3	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	3.22898	322	8	3	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	3.22898	322	8	3	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	3.22923	322	9	0	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	3.22923	322	9	0	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	3.22923	322	9	0	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	3.22948	322	9	1	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	3.22948	322	9	1	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	3.22948	322	9	1	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	3.22973	322	9	2	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	3.22973	322	9	2	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	3.22973	322	9	2	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	3.22998	322	9	3	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	3.22998	322	9	3	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	3.22998	322	9	3	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	3.23023	323	0	0	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	3.23023	323	0	0	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	3.23023	323	0	0	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	3.23048	323	0	1	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	3.23048	323	0	1	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	3.23048	323	0	1	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	3.23073	323	0	2	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	3.23073	323	0	2	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	3.23073	323	0	2	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	3.23098	323	0	3	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	3.23098	323	0	3	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	3.23098	323	0	3	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	3.23123	323	1	0	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	3.23123	323	1	0	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	3.23123	323	1	0	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	3.23148	323	1	1	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	3.23148	323	1	1	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	3.23148	323	1	1	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	3.23173	323	1	2	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	3.23173	323	1	2	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	3.23173	323	1	2	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	3.23198	323	1	3	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	3.23198	323	1	3	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	3.23198	323	1	3	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	3.23223	323	2	0	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	3.23223	323	2	0	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	3.23223	323	2	0	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	3.23248	323	2	1	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	3.23248	323	2	1	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	3.23248	323	2	1	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	3.23273	323	2	2	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	3.23273	323	2	2	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	3.23273	323	2	2	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	3.23298	323	2	3	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	3.23298	323	2	3	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	3.23298	323	2	3	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	3.23323	323	3	0	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	3.23323	323	3	0	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	3.23323	323	3	0	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	3.23348	323	3	1	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	3.23348	323	3	1	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	3.23348	323	3	1	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	3.23373	323	3	2	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	3.23373	323	3	2	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	3.23373	323	3	2	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	3.23398	323	3	3	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	3.23398	323	3	3	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	3.23398	323	3	3	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	3.23423	323	4	0	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	3.23423	323	4	0	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	3.23423	323	4	0	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	3.23448	323	4	1	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	3.23448	323	4	1	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	3.23448	323	4	1	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	3.23473	323	4	2	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	3.23473	323	4	2	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	3.23473	323	4	2	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	3.23498	323	4	3	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	3.23498	323	4	3	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	3.23498	323	4	3	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	3.23523	323	5	0	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	3.23523	323	5	0	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	3.23523	323	5	0	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	3.23548	323	5	1	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	3.23548	323	5	1	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	3.23548	323	5	1	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	3.23573	323	5	2	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	3.23573	323	5	2	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	3.23573	323	5	2	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	3.23598	323	5	3	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	3.23598	323	5	3	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	3.23598	323	5	3	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	3.23623	323	6	0	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	3.23623	323	6	0	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	3.23623	323	6	0	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	3.23648	323	6	1	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	3.23648	323	6	1	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	3.23648	323	6	1	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	3.23673	323	6	2	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	3.23673	323	6	2	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	3.23673	323	6	2	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	3.23698	323	6	3	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	3.23698	323	6	3	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	3.23698	323	6	3	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	3.23723	323	7	0	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	3.23723	323	7	0	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	3.23723	323	7	0	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	3.23748	323	7	1	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	3.23748	323	7	1	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	3.23748	323	7	1	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	3.23773	323	7	2	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	3.23773	323	7	2	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	3.23773	323	7	2	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	3.23798	323	7	3	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	3.23798	323	7	3	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	3.23798	323	7	3	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	3.23823	323	8	0	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	3.23823	323	8	0	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	3.23823	323	8	0	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	3.23848	323	8	1	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	3.23848	323	8	1	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	3.23848	323	8	1	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	3.23873	323	8	2	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	3.23873	323	8	2	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	3.23873	323	8	2	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	3.23898	323	8	3	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	3.23898	323	8	3	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	3.23898	323	8	3	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	3.23923	323	9	0	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	3.23923	323	9	0	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	3.23923	323	9	0	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	3.23948	323	9	1	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	3.23948	323	9	1	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	3.23948	323	9	1	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	3.23973	323	9	2	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	3.23973	323	9	2	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	3.23973	323	9	2	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	3.23998	323	9	3	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	3.23998	323	9	3	1	12	1	1004	0	10978	15	0	48.0747	0	0
